index	return	risk	AAPL	AMZN	MSFT	RBLX	SPY	TSLA
0	0.01685695988629465	0.030311849999710542	0.12844940370712477	-7.95580647076805e-22	2.7939700040273983e-21	-9.860431192880453e-21	0.8715505962928753	-1.280487449907657e-20
1	0.01685695988629465	0.030311849999710542	0.12844940370712477	-7.95580647076805e-22	2.7939700040273983e-21	-9.860431192880453e-21	0.8715505962928753	-1.280487449907657e-20
2	0.01685695988629465	0.030311849999710542	0.12844940370712477	-7.95580647076805e-22	2.7939700040273983e-21	-9.860431192880453e-21	0.8715505962928753	-1.280487449907657e-20
3	0.01685695988629465	0.030311849999710542	0.12844940370712477	-7.95580647076805e-22	2.7939700040273983e-21	-9.860431192880453e-21	0.8715505962928753	-1.280487449907657e-20
4	0.01685695988629465	0.030311849999710542	0.12844940370712477	-7.95580647076805e-22	2.7939700040273983e-21	-9.860431192880453e-21	0.8715505962928753	-1.280487449907657e-20
5	0.01685695988629465	0.030311849999710542	0.12844940370712477	-7.95580647076805e-22	2.7939700040273983e-21	-9.860431192880453e-21	0.8715505962928753	-1.280487449907657e-20
6	0.01685695988629465	0.030311849999710542	0.12844940370712477	-7.95580647076805e-22	2.7939700040273983e-21	-9.860431192880453e-21	0.8715505962928753	-1.280487449907657e-20
7	0.01685695988629465	0.030311849999710542	0.12844940370712477	-7.95580647076805e-22	2.7939700040273983e-21	-9.860431192880453e-21	0.8715505962928753	-1.280487449907657e-20
8	0.01685695988629465	0.030311849999710542	0.12844940370712477	-7.95580647076805e-22	2.7939700040273983e-21	-9.860431192880453e-21	0.8715505962928753	-1.280487449907657e-20
9	0.01685695988629465	0.030311849999710542	0.12844940370712477	-7.95580647076805e-22	2.7939700040273983e-21	-9.860431192880453e-21	0.8715505962928753	-1.280487449907657e-20
10	0.01685695988629465	0.030311849999710542	0.12844940370712477	-7.95580647076805e-22	2.7939700040273983e-21	-9.860431192880453e-21	0.8715505962928753	-1.280487449907657e-20
11	0.01685695988629465	0.030311849999710542	0.12844940370712477	-7.95580647076805e-22	2.7939700040273983e-21	-9.860431192880453e-21	0.8715505962928753	-1.280487449907657e-20
12	0.01685695988629465	0.030311849999710542	0.12844940370712477	-7.95580647076805e-22	2.7939700040273983e-21	-9.860431192880453e-21	0.8715505962928753	-1.280487449907657e-20
13	0.01685695988629465	0.030311849999710542	0.12844940370712477	-7.95580647076805e-22	2.7939700040273983e-21	-9.860431192880453e-21	0.8715505962928753	-1.280487449907657e-20
14	0.01685695988629465	0.030311849999710542	0.12844940370712477	-7.95580647076805e-22	2.7939700040273983e-21	-9.860431192880453e-21	0.8715505962928753	-1.280487449907657e-20
15	0.01685695988629465	0.030311849999710542	0.12844940370712477	-7.95580647076805e-22	2.7939700040273983e-21	-9.860431192880453e-21	0.8715505962928753	-1.280487449907657e-20
16	0.01685695988629465	0.030311849999710542	0.12844940370712477	-7.95580647076805e-22	2.7939700040273983e-21	-9.860431192880453e-21	0.8715505962928753	-1.280487449907657e-20
17	0.01685695988629465	0.030311849999710542	0.12844940370712477	-7.95580647076805e-22	2.7939700040273983e-21	-9.860431192880453e-21	0.8715505962928753	-1.280487449907657e-20
18	0.01685695988629465	0.030311849999710542	0.12844940370712477	-7.95580647076805e-22	2.7939700040273983e-21	-9.860431192880453e-21	0.8715505962928753	-1.280487449907657e-20
19	0.01685695988629465	0.030311849999710542	0.12844940370712477	-7.95580647076805e-22	2.7939700040273983e-21	-9.860431192880453e-21	0.8715505962928753	-1.280487449907657e-20
20	0.01685695988629465	0.030311849999710542	0.12844940370712477	-7.95580647076805e-22	2.7939700040273983e-21	-9.860431192880453e-21	0.8715505962928753	-1.280487449907657e-20
21	0.01685695988629465	0.030311849999710542	0.12844940370712477	-7.95580647076805e-22	2.7939700040273983e-21	-9.860431192880453e-21	0.8715505962928753	-1.280487449907657e-20
22	0.01685695988629465	0.030311849999710542	0.12844940370712477	-7.95580647076805e-22	2.7939700040273983e-21	-9.860431192880453e-21	0.8715505962928753	-1.280487449907657e-20
23	0.01685695988629465	0.030311849999710542	0.12844940370712477	-7.95580647076805e-22	2.7939700040273983e-21	-9.860431192880453e-21	0.8715505962928753	-1.280487449907657e-20
24	0.01685695988629465	0.030311849999710542	0.12844940370712477	-7.95580647076805e-22	2.7939700040273983e-21	-9.860431192880453e-21	0.8715505962928753	-1.280487449907657e-20
25	0.01685695988629465	0.030311849999710542	0.12844940370712477	-7.95580647076805e-22	2.7939700040273983e-21	-9.860431192880453e-21	0.8715505962928753	-1.280487449907657e-20
26	0.01685695988629465	0.030311849999710542	0.12844940370712477	-7.95580647076805e-22	2.7939700040273983e-21	-9.860431192880453e-21	0.8715505962928753	-1.280487449907657e-20
27	0.01685695988629465	0.030311849999710542	0.12844940370712477	-7.95580647076805e-22	2.7939700040273983e-21	-9.860431192880453e-21	0.8715505962928753	-1.280487449907657e-20
28	0.01685695988629465	0.030311849999710542	0.12844940370712477	-7.95580647076805e-22	2.7939700040273983e-21	-9.860431192880453e-21	0.8715505962928753	-1.280487449907657e-20
29	0.01685695988629465	0.030311849999710542	0.12844940370712477	-7.95580647076805e-22	2.7939700040273983e-21	-9.860431192880453e-21	0.8715505962928753	-1.280487449907657e-20
30	0.01685695988629465	0.030311849999710542	0.12844940370712477	-7.95580647076805e-22	2.7939700040273983e-21	-9.860431192880453e-21	0.8715505962928753	-1.280487449907657e-20
31	0.01685695988629465	0.030311849999710542	0.12844940370712477	-7.95580647076805e-22	2.7939700040273983e-21	-9.860431192880453e-21	0.8715505962928753	-1.280487449907657e-20
32	0.01685695988629465	0.030311849999710542	0.12844940370712477	-7.95580647076805e-22	2.7939700040273983e-21	-9.860431192880453e-21	0.8715505962928753	-1.280487449907657e-20
33	0.01685695988629465	0.030311849999710542	0.12844940370712477	-7.95580647076805e-22	2.7939700040273983e-21	-9.860431192880453e-21	0.8715505962928753	-1.280487449907657e-20
34	0.01685695988629465	0.030311849999710542	0.12844940370712477	-7.95580647076805e-22	2.7939700040273983e-21	-9.860431192880453e-21	0.8715505962928753	-1.280487449907657e-20
35	0.01685695988629465	0.030311849999710542	0.12844940370712477	-7.95580647076805e-22	2.7939700040273983e-21	-9.860431192880453e-21	0.8715505962928753	-1.280487449907657e-20
36	0.01685695988629465	0.030311849999710542	0.12844940370712477	-7.95580647076805e-22	2.7939700040273983e-21	-9.860431192880453e-21	0.8715505962928753	-1.280487449907657e-20
37	0.01685695988629465	0.030311849999710542	0.12844940370712477	-7.95580647076805e-22	2.7939700040273983e-21	-9.860431192880453e-21	0.8715505962928753	-1.280487449907657e-20
38	0.01685695988629465	0.030311849999710542	0.12844940370712477	-7.95580647076805e-22	2.7939700040273983e-21	-9.860431192880453e-21	0.8715505962928753	-1.280487449907657e-20
39	0.01685695988629465	0.030311849999710542	0.12844940370712477	-7.95580647076805e-22	2.7939700040273983e-21	-9.860431192880453e-21	0.8715505962928753	-1.280487449907657e-20
40	0.01685695988629465	0.030311849999710542	0.12844940370712477	-7.95580647076805e-22	2.7939700040273983e-21	-9.860431192880453e-21	0.8715505962928753	-1.280487449907657e-20
41	0.01685695988629465	0.030311849999710542	0.12844940370712477	-7.95580647076805e-22	2.7939700040273983e-21	-9.860431192880453e-21	0.8715505962928753	-1.280487449907657e-20
42	0.01685695988629465	0.030311849999710542	0.12844940370712477	-7.95580647076805e-22	2.7939700040273983e-21	-9.860431192880453e-21	0.8715505962928753	-1.280487449907657e-20
43	0.01685695988629465	0.030311849999710542	0.12844940370712477	-7.95580647076805e-22	2.7939700040273983e-21	-9.860431192880453e-21	0.8715505962928753	-1.280487449907657e-20
44	0.01685695988629465	0.030311849999710542	0.12844940370712477	-7.95580647076805e-22	2.7939700040273983e-21	-9.860431192880453e-21	0.8715505962928753	-1.280487449907657e-20
45	0.01685695988629465	0.030311849999710542	0.12844940370712477	-7.95580647076805e-22	2.7939700040273983e-21	-9.860431192880453e-21	0.8715505962928753	-1.280487449907657e-20
46	0.01685695988629465	0.030311849999710542	0.12844940370712477	-7.95580647076805e-22	2.7939700040273983e-21	-9.860431192880453e-21	0.8715505962928753	-1.280487449907657e-20
47	0.01685695988629465	0.030311849999710542	0.12844940370712477	-7.95580647076805e-22	2.7939700040273983e-21	-9.860431192880453e-21	0.8715505962928753	-1.280487449907657e-20
48	0.01685695988629465	0.030311849999710542	0.12844940370712477	-7.95580647076805e-22	2.7939700040273983e-21	-9.860431192880453e-21	0.8715505962928753	-1.280487449907657e-20
49	0.01685695988629465	0.030311849999710542	0.12844940370712477	-7.95580647076805e-22	2.7939700040273983e-21	-9.860431192880453e-21	0.8715505962928753	-1.280487449907657e-20
50	0.01685695988629465	0.030311849999710542	0.12844940370712477	-7.95580647076805e-22	2.7939700040273983e-21	-9.860431192880453e-21	0.8715505962928753	-1.280487449907657e-20
51	0.01685695988629465	0.030311849999710542	0.12844940370712477	-7.95580647076805e-22	2.7939700040273983e-21	-9.860431192880453e-21	0.8715505962928753	-1.280487449907657e-20
52	0.01685695988629465	0.030311849999710542	0.12844940370712477	-7.95580647076805e-22	2.7939700040273983e-21	-9.860431192880453e-21	0.8715505962928753	-1.280487449907657e-20
53	0.01685695988629465	0.030311849999710542	0.12844940370712477	-7.95580647076805e-22	2.7939700040273983e-21	-9.860431192880453e-21	0.8715505962928753	-1.280487449907657e-20
54	0.01685695988629465	0.030311849999710542	0.12844940370712477	-7.95580647076805e-22	2.7939700040273983e-21	-9.860431192880453e-21	0.8715505962928753	-1.280487449907657e-20
55	0.01685695988629465	0.030311849999710542	0.12844940370712477	-7.95580647076805e-22	2.7939700040273983e-21	-9.860431192880453e-21	0.8715505962928753	-1.280487449907657e-20
56	0.01685695988629465	0.030311849999710542	0.12844940370712477	-7.95580647076805e-22	2.7939700040273983e-21	-9.860431192880453e-21	0.8715505962928753	-1.280487449907657e-20
57	0.01685695988629465	0.030311849999710542	0.12844940370712477	-7.95580647076805e-22	2.7939700040273983e-21	-9.860431192880453e-21	0.8715505962928753	-1.280487449907657e-20
58	0.01685695988629465	0.030311849999710542	0.12844940370712477	-7.95580647076805e-22	2.7939700040273983e-21	-9.860431192880453e-21	0.8715505962928753	-1.280487449907657e-20
59	0.01685695988629465	0.030311849999710542	0.12844940370712477	-7.95580647076805e-22	2.7939700040273983e-21	-9.860431192880453e-21	0.8715505962928753	-1.280487449907657e-20
60	0.01685695988629465	0.030311849999710542	0.12844940370712477	-7.95580647076805e-22	2.7939700040273983e-21	-9.860431192880453e-21	0.8715505962928753	-1.280487449907657e-20
61	0.01685695988629465	0.030311849999710542	0.12844940370712477	-7.95580647076805e-22	2.7939700040273983e-21	-9.860431192880453e-21	0.8715505962928753	-1.280487449907657e-20
62	0.01685695988629465	0.030311849999710542	0.12844940370712477	-7.95580647076805e-22	2.7939700040273983e-21	-9.860431192880453e-21	0.8715505962928753	-1.280487449907657e-20
63	0.01685695988629465	0.030311849999710542	0.12844940370712477	-7.95580647076805e-22	2.7939700040273983e-21	-9.860431192880453e-21	0.8715505962928753	-1.280487449907657e-20
64	0.01685695988629465	0.030311849999710542	0.12844940370712477	-7.95580647076805e-22	2.7939700040273983e-21	-9.860431192880453e-21	0.8715505962928753	-1.280487449907657e-20
65	0.01685695988629465	0.030311849999710542	0.12844940370712477	-7.95580647076805e-22	2.7939700040273983e-21	-9.860431192880453e-21	0.8715505962928753	-1.280487449907657e-20
66	0.01685695988629465	0.030311849999710542	0.12844940370712477	-7.95580647076805e-22	2.7939700040273983e-21	-9.860431192880453e-21	0.8715505962928753	-1.280487449907657e-20
67	0.01685695988629465	0.030311849999710542	0.12844940370712477	-7.95580647076805e-22	2.7939700040273983e-21	-9.860431192880453e-21	0.8715505962928753	-1.280487449907657e-20
68	0.01685695988629465	0.030311849999710542	0.12844940370712477	-7.95580647076805e-22	2.7939700040273983e-21	-9.860431192880453e-21	0.8715505962928753	-1.280487449907657e-20
69	0.01685695988629465	0.030311849999710542	0.12844940370712477	-7.95580647076805e-22	2.7939700040273983e-21	-9.860431192880453e-21	0.8715505962928753	-1.280487449907657e-20
70	0.01685695988629465	0.030311849999710542	0.12844940370712477	-7.95580647076805e-22	2.7939700040273983e-21	-9.860431192880453e-21	0.8715505962928753	-1.280487449907657e-20
71	0.01685695988629465	0.030311849999710542	0.12844940370712477	-7.95580647076805e-22	2.7939700040273983e-21	-9.860431192880453e-21	0.8715505962928753	-1.280487449907657e-20
72	0.01685695988629465	0.030311849999710542	0.12844940370712477	-7.95580647076805e-22	2.7939700040273983e-21	-9.860431192880453e-21	0.8715505962928753	-1.280487449907657e-20
73	0.01685695988629465	0.030311849999710542	0.12844940370712477	-7.95580647076805e-22	2.7939700040273983e-21	-9.860431192880453e-21	0.8715505962928753	-1.280487449907657e-20
74	0.01685695988629465	0.030311849999710542	0.12844940370712477	-7.95580647076805e-22	2.7939700040273983e-21	-9.860431192880453e-21	0.8715505962928753	-1.280487449907657e-20
75	0.01685695988629465	0.030311849999710542	0.12844940370712477	-7.95580647076805e-22	2.7939700040273983e-21	-9.860431192880453e-21	0.8715505962928753	-1.280487449907657e-20
76	0.01685695988629465	0.030311849999710542	0.12844940370712477	-7.95580647076805e-22	2.7939700040273983e-21	-9.860431192880453e-21	0.8715505962928753	-1.280487449907657e-20
77	0.01685695988629465	0.030311849999710542	0.12844940370712477	-7.95580647076805e-22	2.7939700040273983e-21	-9.860431192880453e-21	0.8715505962928753	-1.280487449907657e-20
78	0.01685695988629465	0.030311849999710542	0.12844940370712477	-7.95580647076805e-22	2.7939700040273983e-21	-9.860431192880453e-21	0.8715505962928753	-1.280487449907657e-20
79	0.01685695988629465	0.030311849999710542	0.12844940370712477	-7.95580647076805e-22	2.7939700040273983e-21	-9.860431192880453e-21	0.8715505962928753	-1.280487449907657e-20
80	0.01685695988629465	0.030311849999710542	0.12844940370712477	-7.95580647076805e-22	2.7939700040273983e-21	-9.860431192880453e-21	0.8715505962928753	-1.280487449907657e-20
81	0.01685695988629465	0.030311849999710542	0.12844940370712477	-7.95580647076805e-22	2.7939700040273983e-21	-9.860431192880453e-21	0.8715505962928753	-1.280487449907657e-20
82	0.01685695988629465	0.030311849999710542	0.12844940370712477	-7.95580647076805e-22	2.7939700040273983e-21	-9.860431192880453e-21	0.8715505962928753	-1.280487449907657e-20
83	0.01685695988629465	0.030311849999710542	0.12844940370712477	-7.95580647076805e-22	2.7939700040273983e-21	-9.860431192880453e-21	0.8715505962928753	-1.280487449907657e-20
84	0.01685695988629465	0.030311849999710542	0.12844940370712477	-7.95580647076805e-22	2.7939700040273983e-21	-9.860431192880453e-21	0.8715505962928753	-1.280487449907657e-20
85	0.01685695988629465	0.030311849999710542	0.12844940370712477	-7.95580647076805e-22	2.7939700040273983e-21	-9.860431192880453e-21	0.8715505962928753	-1.280487449907657e-20
86	0.01685695988629465	0.030311849999710542	0.12844940370712477	-7.95580647076805e-22	2.7939700040273983e-21	-9.860431192880453e-21	0.8715505962928753	-1.280487449907657e-20
87	0.01685695988629465	0.030311849999710542	0.12844940370712477	-7.95580647076805e-22	2.7939700040273983e-21	-9.860431192880453e-21	0.8715505962928753	-1.280487449907657e-20
88	0.01685695988629465	0.030311849999710542	0.12844940370712477	-7.95580647076805e-22	2.7939700040273983e-21	-9.860431192880453e-21	0.8715505962928753	-1.280487449907657e-20
89	0.01685695988629465	0.030311849999710542	0.12844940370712477	-7.95580647076805e-22	2.7939700040273983e-21	-9.860431192880453e-21	0.8715505962928753	-1.280487449907657e-20
90	0.01685695988629465	0.030311849999710542	0.12844940370712477	-7.95580647076805e-22	2.7939700040273983e-21	-9.860431192880453e-21	0.8715505962928753	-1.280487449907657e-20
91	0.01685695988629465	0.030311849999710542	0.12844940370712477	-7.95580647076805e-22	2.7939700040273983e-21	-9.860431192880453e-21	0.8715505962928753	-1.280487449907657e-20
92	0.01685695988629465	0.030311849999710542	0.12844940370712477	-7.95580647076805e-22	2.7939700040273983e-21	-9.860431192880453e-21	0.8715505962928753	-1.280487449907657e-20
93	0.01685695988629465	0.030311849999710542	0.12844940370712477	-7.95580647076805e-22	2.7939700040273983e-21	-9.860431192880453e-21	0.8715505962928753	-1.280487449907657e-20
94	0.01685695988629465	0.030311849999710542	0.12844940370712477	-7.95580647076805e-22	2.7939700040273983e-21	-9.860431192880453e-21	0.8715505962928753	-1.280487449907657e-20
95	0.01685695988629465	0.030311849999710542	0.12844940370712477	-7.95580647076805e-22	2.7939700040273983e-21	-9.860431192880453e-21	0.8715505962928753	-1.280487449907657e-20
96	0.01685695988629465	0.030311849999710542	0.12844940370712477	-7.95580647076805e-22	2.7939700040273983e-21	-9.860431192880453e-21	0.8715505962928753	-1.280487449907657e-20
97	0.01685695988629465	0.030311849999710542	0.12844940370712477	-7.95580647076805e-22	2.7939700040273983e-21	-9.860431192880453e-21	0.8715505962928753	-1.280487449907657e-20
98	0.01685695988629465	0.030311849999710542	0.12844940370712477	-7.95580647076805e-22	2.7939700040273983e-21	-9.860431192880453e-21	0.8715505962928753	-1.280487449907657e-20
99	0.01685695988629465	0.030311849999710542	0.12844940370712477	-7.95580647076805e-22	2.7939700040273983e-21	-9.860431192880453e-21	0.8715505962928753	-1.280487449907657e-20
100	0.01685695988629465	0.030311849999710542	0.12844940370712477	-7.95580647076805e-22	2.7939700040273983e-21	-9.860431192880453e-21	0.8715505962928753	-1.280487449907657e-20
